"ID","Pokemon","Family","Shadow","Little_Rank","Great_Rank","Ultra_Rank","Master_Rank","Little_IVs","Great_IVs","Ultra_IVs","Master_IVs","Little_Level","Great_Level","Ultra_Level","Master_Level","Little_CP","Great_CP","Ultra_CP","Master_CP","Little_MoveSet","Great_MoveSet","Ultra_MoveSet","Master_MoveSet","Evo_Fam","Evo_Next"
"35","Clefairy","Clefairy","FALSE",,"298",,,,"15/15/15",,,,"50",,,,"1306",,,,"Zen Headbutt, Disarming Voice, Swift",,,"35;36;173","35;36;173"
"36","Clefable","Clefairy","FALSE",,"61",,,,"0/13/15",,,,"23.5",,,,"1499",,,,"Fairy Wind, Moonblast, Swift",,,"35;36;173","36;173"
"38","Ninetales (Alolan)","Vulpix","FALSE",,"43",,,,"0/14/12",,,,"25",,,,"1498",,,,"Powder Snow, Weather Ball (Ice), Dazzling Gleam",,,"37;38","38"
"38","Ninetales (Alolan) (Shadow)","Vulpix","TRUE",,"32",,,,"0/14/12",,,,"25",,,,"1498",,,,"Powder Snow, Weather Ball (Ice), Dazzling Gleam",,,"37;38","38"
"40","Wigglytuff","Jigglypuff","FALSE",,"75",,,,"0/15/12",,,,"30",,,,"1495",,,,"Charm, Icy Wind, Swift",,,"39;40;174","40;174"
"43","Oddish","Oddish","FALSE",,"208",,,,"15/15/15",,,,"50",,,,"1389",,,,"Razor Leaf, Seed Bomb, Sludge Bomb",,,"43;44;45","43;44;45"
"43","Oddish (Shadow)","Oddish","TRUE",,"190",,,,"15/15/15",,,,"50",,,,"1389",,,,"Razor Leaf, Seed Bomb, Sludge Bomb",,,"43;44;45","43;44;45"
"44","Gloom","Oddish","FALSE",,"168",,,,"0/12/14",,,,"39.5",,,,"1500",,,,"Razor Leaf, Sludge Bomb, Moonblast",,,"43;44;45","44;45"
"44","Gloom (Shadow)","Oddish","TRUE",,"140",,,,"0/12/14",,,,"39.5",,,,"1500",,,,"Razor Leaf, Sludge Bomb, Moonblast",,,"43;44;45","44;45"
"45","Vileplume","Oddish","FALSE",,"186",,,,"0/15/14",,,,"22",,,,"1498",,,,"Razor Leaf, Sludge Bomb, Petal Blizzard",,,"43;44;45","45"
"45","Vileplume (Shadow)","Oddish","TRUE",,"147",,,,"0/15/14",,,,"22",,,,"1498",,,,"Razor Leaf, Sludge Bomb, Moonblast",,,"43;44;45","45"
"47","Parasect","Paras","FALSE",,"48",,,,"0/13/15",,,,"32",,,,"1495",,,,"Fury Cutter, X-Scissor, Cross Poison",,,"46;47","47"
"55","Golduck","Psyduck","FALSE",,"217",,,,"0/10/14",,,,"23.5",,,,"1499",,,,"Water Gun, Cross Chop, Liquidation",,,"54;55","55"
"55","Golduck (Shadow)","Psyduck","TRUE",,"222",,,,"0/10/14",,,,"23.5",,,,"1499",,,,"Water Gun, Cross Chop, Liquidation",,,"54;55","55"
"61","Poliwhirl","Poliwag","FALSE",,"249",,,,"6/15/15",,,,"49.5",,,,"1500",,,,"Bubble, Scald, Mud Bomb",,,"60;61;62","61;62"
"61","Poliwhirl (Shadow)","Poliwag","TRUE",,"245",,,,"6/15/15",,,,"49.5",,,,"1500",,,,"Bubble, Scald, Mud Bomb",,,"60;61;62","61;62"
"62","Poliwrath","Poliwag","FALSE",,"98",,,,"0/14/15",,,,"22",,,,"1500",,,,"Counter, Scald, Icy Wind",,,"60;61;62","62"
"62","Poliwrath (Shadow)","Poliwag","TRUE",,"113",,,,"0/14/15",,,,"22",,,,"1500",,,,"Counter, Scald, Icy Wind",,,"60;61;62","62"
"70","Weepinbell","Bellsprout","FALSE",,"47",,,,"1/15/15",,,,"40.5",,,,"1493",,,,"Bullet Seed, Power Whip, Sludge Bomb",,,"69;70;71","70;71"
"70","Weepinbell (Shadow)","Bellsprout","TRUE",,"39",,,,"1/15/15",,,,"40.5",,,,"1497",,,,"Bullet Seed, Power Whip, Sludge Bomb",,,"69;70;71","70;71"
"71","Victreebel","Bellsprout","FALSE",,"29",,,,"1/15/15",,,,"23",,,,"1500",,,,"Magical Leaf, Leaf Blade, Sludge Bomb",,,"69;70;71","71"
"71","Victreebel (Shadow)","Bellsprout","TRUE",,"72",,,,"1/15/15",,,,"23",,,,"1500",,,,"Magical Leaf, Leaf Blade, Acid Spray",,,"69;70;71","71"
"72","Tentacool","Tentacool","FALSE",,"223",,,,"15/15/15",,,,"50",,,,"1176",,,,"Poison Sting, Water Pulse, Wrap",,,"72;73","72;73"
"72","Tentacool (Shadow)","Tentacool","TRUE",,"218",,,,"15/15/15",,,,"50",,,,"1176",,,,"Poison Sting, Water Pulse, Wrap",,,"72;73","72;73"
"73","Tentacruel","Tentacool","FALSE",,"6",,,,"1/15/14",,,,"23.5",,,,"1496",,,,"Poison Jab, Acid Spray, Sludge Wave",,,"72;73","73"
"73","Tentacruel (Shadow)","Tentacool","TRUE",,"10",,,,"1/15/14",,,,"23.5",,,,"1496",,,,"Poison Jab, Acid Spray, Sludge Wave",,,"72;73","73"
"78","Rapidash (Galarian)","Ponyta","FALSE",,"102",,,,"0/13/15",,,,"23",,,,"1498",,,,"Fairy Wind, Body Slam, Wild Charge",,,"77;78","78"
"79","Slowpoke","Slowpoke","FALSE",,"144",,,,"15/15/15",,,,"50",,,,"1386",,,,"Confusion, Psyshock, Water Pulse",,,"79;80;199","79;80;199"
"79","Slowpoke (Shadow)","Slowpoke","TRUE",,"170",,,,"15/15/15",,,,"50",,,,"1386",,,,"Confusion, Psyshock, Water Pulse",,,"79;80;199","79;80;199"
"80","Slowbro","Slowpoke","FALSE",,"246",,,,"0/13/15",,,,"22.5",,,,"1493",,,,"Water Gun, Surf, Ice Beam",,,"79;80","80"
"80","Slowbro (Shadow)","Slowpoke","TRUE",,"275",,,,"0/13/15",,,,"22.5",,,,"1493",,,,"Water Gun, Surf, Ice Beam",,,"79;80","80"
"86","Seel","Seel","FALSE",,"269",,,,"15/15/15",,,,"50",,,,"1098",,,,"Water Gun, Aqua Tail, Icy Wind",,,"86;87","86;87"
"87","Dewgong","Seel","FALSE",,"45",,,,"0/12/15",,,,"29.5",,,,"1500",,,,"Ice Shard, Icy Wind, Drill Run",,,"86;87","87"
"91","Cloyster","Shellder","FALSE",,"155",,,,"0/13/13",,,,"22.5",,,,"1499",,,,"Ice Shard, Icy Wind, Liquidation",,,"90;91","91"
"91","Cloyster (Shadow)","Shellder","TRUE",,"175",,,,"0/13/13",,,,"22.5",,,,"1499",,,,"Ice Shard, Icy Wind, Liquidation",,,"90;91","91"
"98","Krabby","Krabby","FALSE",,"294",,,,"0/15/15",,,,"43",,,,"1499",,,,"Bubble, Razor Shell, Water Pulse",,,"98;99","98;99"
"99","Kingler","Krabby","FALSE",,"260",,,,"0/9/15",,,,"20",,,,"1495",,,,"Bubble, Crabhammer, X-Scissor",,,"98;99","99"
"101","Electrode (Hisuian)","Voltorb","FALSE",,"37",,,,"1/14/14",,,,"26.5",,,,"1495",,,,"Thunder Shock, Wild Charge, Swift",,,"100;101","101"
"102","Exeggcute","Exeggcute","FALSE",,"250",,,,"15/15/14",,,,"50",,,,"1328",,,,"Bullet Seed, Seed Bomb, Ancient Power",,,"102;103","102;103"
"102","Exeggcute (Shadow)","Exeggcute","TRUE",,"247",,,,"15/15/14",,,,"50",,,,"1328",,,,"Bullet Seed, Seed Bomb, Ancient Power",,,"102;103","102;103"
"103","Exeggutor","Exeggcute","FALSE",,"201",,,,"1/15/14",,,,"18.5",,,,"1497",,,,"Bullet Seed, Seed Bomb, Psychic",,,"102;103","103"
"103","Exeggutor (Alolan)","Exeggcute","FALSE",,"143",,,,"1/15/14",,,,"18.5",,,,"1493",,,,"Dragon Tail, Seed Bomb, Draco Meteor",,,"102;103","103"
"103","Exeggutor (Alolan) (Shadow)","Exeggcute","TRUE",,"148",,,,"1/15/14",,,,"18.5",,,,"1493",,,,"Dragon Tail, Seed Bomb, Draco Meteor",,,"102;103","103"
"103","Exeggutor (Shadow)","Exeggcute","TRUE",,"172",,,,"1/15/14",,,,"18.5",,,,"1497",,,,"Bullet Seed, Seed Bomb, Psychic",,,"102;103","103"
"110","Weezing (Galarian)","Koffing","FALSE",,"1",,,,"0/14/14",,,,"25",,,,"1495",,,,"Fairy Wind, Sludge, Overheat",,,"109;110","110"
"110","Weezing (Galarian) (Shadow)","Koffing","TRUE",,"2",,,,"0/14/14",,,,"25",,,,"1495",,,,"Fairy Wind, Sludge, Overheat",,,"109;110","110"
"114","Tangela","Tangela","FALSE",,"126",,,,"0/13/15",,,,"25.5",,,,"1491",,,,"Vine Whip, Grass Knot, Sludge Bomb",,,"114;465","114;465"
"114","Tangela (Shadow)","Tangela","TRUE",,"133",,,,"0/13/15",,,,"25.5",,,,"1491",,,,"Vine Whip, Grass Knot, Sludge Bomb",,,"114;465","114;465"
"117","Seadra","Horsea","FALSE",,"280",,,,"1/15/14",,,,"27",,,,"1499",,,,"Dragon Breath, Hydro Pump, Blizzard",,,"116;117;230","117;230"
"117","Seadra (Shadow)","Horsea","TRUE",,"271",,,,"1/15/14",,,,"27",,,,"1499",,,,"Dragon Breath, Hydro Pump, Blizzard",,,"116;117;230","117;230"
"118","Goldeen","Goldeen","FALSE",,"292",,,,"15/15/15",,,,"50",,,,"1302",,,,"Mud Shot, Aqua Tail, Horn Attack",,,"118;119","118;119"
"119","Seaking","Goldeen","FALSE",,"64",,,,"0/14/14",,,,"26.5",,,,"1500",,,,"Poison Jab, Drill Run, Icy Wind",,,"118;119","119"
"121","Starmie","Staryu","FALSE",,"69",,,,"0/15/11",,,,"22",,,,"1488",,,,"Psywave, Surf, Power Gem",,,"120;121","121"
"122","Mr. Mime","Mr-mime","FALSE",,"119",,,,"0/13/15",,,,"25.5",,,,"1500",,,,"Psywave, Shadow Ball, Psychic",,,"122;439;866","122;439;866"
"128","Tauros (Aqua)","Tauros","FALSE",,"167",,,,"0/11/15",,,,"20",,,,"1494",,,,"Double Kick, Aqua Jet, Trailblaze",,,"128","128"
"130","Gyarados","Magikarp","FALSE",,"229",,,,"0/14/15",,,,"16.5",,,,"1498",,,,"Waterfall, Aqua Tail, Crunch",,,"129;130","130"
"130","Gyarados (Shadow)","Magikarp","TRUE",,"239",,,,"0/14/15",,,,"16.5",,,,"1498",,,,"Waterfall, Aqua Tail, Crunch",,,"129;130","130"
"131","Lapras","Lapras","FALSE",,"4",,,,"0/10/14",,,,"22",,,,"1497",,,,"Psywave, Sparkling Aria, Ice Beam",,,"131","131"
"131","Lapras (Shadow)","Lapras","TRUE",,"23",,,,"0/10/14",,,,"22",,,,"1497",,,,"Psywave, Sparkling Aria, Ice Beam",,,"131","131"
"134","Vaporeon","Eevee","FALSE",,"215",,,,"1/15/15",,,,"18",,,,"1499",,,,"Water Gun, Aqua Tail, Last Resort",,,"133;134","134"
"138","Omanyte","Omanyte","FALSE",,"188",,,,"0/13/15",,,,"45.5",,,,"1500",,,,"Mud Shot, Rock Tomb, Rock Blast",,,"138;139","138;139"
"138","Omanyte (Shadow)","Omanyte","TRUE",,"178",,,,"0/13/15",,,,"45.5",,,,"1500",,,,"Mud Shot, Rock Tomb, Rock Blast",,,"138;139","138;139"
"139","Omastar","Omanyte","FALSE",,"251",,,,"0/9/15",,,,"20.5",,,,"1493",,,,"Mud Shot, Rock Slide, Hydro Pump",,,"138;139","139"
"139","Omastar (Shadow)","Omanyte","TRUE",,"243",,,,"0/9/15",,,,"20.5",,,,"1493",,,,"Mud Shot, Rock Slide, Hydro Pump",,,"138;139","139"
"140","Kabuto","Kabuto","FALSE",,"194",,,,"10/15/15",,,,"49.5",,,,"1498",,,,"Mud Shot, Aqua Jet, Rock Tomb",,,"140;141","140;141"
"141","Kabutops","Kabuto","FALSE",,"192",,,,"0/14/10",,,,"21",,,,"1493",,,,"Fury Cutter, Stone Edge, Ancient Power",,,"140;141","141"
"153","Bayleef","Chikorita","FALSE",,"124",,,,"3/15/14",,,,"50",,,,"1494",,,,"Magical Leaf, Ancient Power, Energy Ball",,,"152;153;154","153;154"
"153","Bayleef (Shadow)","Chikorita","TRUE",,"145",,,,"3/15/14",,,,"50",,,,"1494",,,,"Magical Leaf, Ancient Power, Energy Ball",,,"152;153;154","153;154"
"154","Meganium","Chikorita","FALSE",,"53",,,,"0/10/15",,,,"24",,,,"1499",,,,"Vine Whip, Frenzy Plant, Earthquake",,,"152;153;154","154"
"154","Meganium (Shadow)","Chikorita","TRUE",,"55",,,,"0/10/15",,,,"24",,,,"1499",,,,"Vine Whip, Frenzy Plant, Earthquake",,,"152;153;154","154"
"158","Totodile","Totodile","FALSE",,"281",,,,"15/15/15",,,,"50",,,,"1279",,,,"Water Gun, Aqua Jet, Crunch",,,"158;159;160","158;159;160"
"158","Totodile (Shadow)","Totodile","TRUE",,"288",,,,"15/15/15",,,,"50",,,,"1279",,,,"Water Gun, Aqua Jet, Crunch",,,"158;159;160","158;159;160"
"159","Croconaw","Totodile","FALSE",,"224",,,,"0/13/15",,,,"37.5",,,,"1499",,,,"Water Gun, Ice Punch, Crunch",,,"158;159;160","159;160"
"159","Croconaw (Shadow)","Totodile","TRUE",,"232",,,,"0/13/15",,,,"37.5",,,,"1499",,,,"Water Gun, Ice Punch, Crunch",,,"158;159;160","159;160"
"160","Feraligatr","Totodile","FALSE",,"76",,,,"0/11/13",,,,"20",,,,"1493",,,,"Shadow Claw, Hydro Cannon, Ice Beam",,,"158;159;160","160"
"160","Feraligatr (Shadow)","Totodile","TRUE",,"70",,,,"0/11/13",,,,"20",,,,"1493",,,,"Shadow Claw, Hydro Cannon, Ice Beam",,,"158;159;160","160"
"170","Chinchou","Chinchou","FALSE",,"272",,,,"15/15/15",,,,"50",,,,"1265",,,,"Bubble, Thunderbolt, Water Pulse",,,"170;171","170;171"
"171","Lanturn","Chinchou","FALSE",,"136",,,,"0/13/14",,,,"28",,,,"1496",,,,"Water Gun, Surf, Thunderbolt",,,"170;171","171"
"176","Togetic","Togepi","FALSE",,"38",,,,"0/14/14",,,,"38.5",,,,"1496",,,,"Fairy Wind, Psyshock, Dazzling Gleam",,,"175;176;468","176;468"
"182","Bellossom","Bellossom","FALSE",,"93",,,,"1/14/14",,,,"25",,,,"1499",,,,"Bullet Seed, Leaf Blade, Dazzling Gleam",,,"43;44;182","182"
"182","Bellossom (Shadow)","Bellossom","TRUE",,"86",,,,"1/14/14",,,,"25",,,,"1499",,,,"Bullet Seed, Leaf Blade, Dazzling Gleam",,,"43;44;182","182"
"184","Azumarill","Marill","FALSE",,"131",,,,"0/15/15",,,,"45.5",,,,"1498",,,,"Bubble, Ice Beam, Play Rough",,,"183;184;298","184;298"
"186","Politoed","Politoed","FALSE",,"189",,,,"0/15/11",,,,"23.5",,,,"1498",,,,"Mud Shot, Weather Ball (Water), Earthquake",,,"60;61;186","186"
"186","Politoed (Shadow)","Politoed","TRUE",,"205",,,,"0/15/11",,,,"23.5",,,,"1498",,,,"Mud Shot, Weather Ball (Water), Earthquake",,,"60;61;186","186"
"192","Sunflora","Sunkern","FALSE",,"153",,,,"0/15/14",,,,"26.5",,,,"1492",,,,"Bullet Seed, Leaf Storm, Sludge Bomb",,,"191;192","192"
"195","Quagsire","Wooper","FALSE",,"174",,,,"0/15/14",,,,"29",,,,"1494",,,,"Mud Shot, Aqua Tail, Stone Edge",,,"194;195","195"
"195","Quagsire (Shadow)","Wooper","TRUE",,"141",,,,"0/15/14",,,,"29",,,,"1494",,,,"Mud Shot, Aqua Tail, Stone Edge",,,"194;195","195"
"199","Slowking","Slowpoke","FALSE",,"242",,,,"0/13/15",,,,"22.5",,,,"1493",,,,"Water Gun, Surf, Psychic",,,"79;199","199"
"199","Slowking (Shadow)","Slowpoke","TRUE",,"266",,,,"0/13/15",,,,"22.5",,,,"1493",,,,"Water Gun, Surf, Psychic",,,"79;199","199"
"209","Snubbull","Snubbull","FALSE",,"277",,,,"15/15/14",,,,"50",,,,"1399",,,,"Tackle, Crunch, Dazzling Gleam",,,"209;210","209;210"
"209","Snubbull (Shadow)","Snubbull","TRUE",,"284",,,,"15/15/14",,,,"50",,,,"1399",,,,"Tackle, Crunch, Dazzling Gleam",,,"209;210","209;210"
"210","Granbull","Snubbull","FALSE",,"187",,,,"0/15/15",,,,"22",,,,"1494",,,,"Charm, Close Combat, Crunch",,,"209;210","210"
"210","Granbull (Shadow)","Snubbull","TRUE",,"151",,,,"0/15/15",,,,"22",,,,"1494",,,,"Charm, Close Combat, Crunch",,,"209;210","210"
"211","Qwilfish","Qwilfish","FALSE",,"15",,,,"0/12/14",,,,"28",,,,"1490",,,,"Poison Sting, Aqua Tail, Ice Beam",,,"211;904","211;904"
"222","Corsola","Corsola","FALSE",,"209",,,,"10/15/15",,,,"50",,,,"1500",,,,"Bubble, Power Gem, Rock Blast",,,"222","222"
"224","Octillery","Remoraid","FALSE",,"265",,,,"0/15/13",,,,"24.5",,,,"1500",,,,"Lock On, Octazooka, Gunk Shot",,,"223;224","224"
"226","Mantine","Mantine","FALSE",,"26",,,,"0/15/13",,,,"27.5",,,,"1499",,,,"Wing Attack, Aerial Ace, Ice Beam",,,"226;458","226;458"
"230","Kingdra","Horsea","FALSE",,"125",,,,"0/15/13",,,,"21.5",,,,"1498",,,,"Dragon Breath, Outrage, Octazooka",,,"116;117;230","230"
"230","Kingdra (Shadow)","Horsea","TRUE",,"165",,,,"0/15/13",,,,"21.5",,,,"1498",,,,"Dragon Breath, Outrage, Octazooka",,,"116;117;230","230"
"245","Suicune","Suicune","FALSE",,"161",,,,"1/15/14",,,,"19",,,,"1499",,,,"Ice Fang, Bubble Beam, Scald",,,"245","245"
"245","Suicune (Shadow)","Suicune","TRUE",,"152",,,,"1/15/14",,,,"19",,,,"1491",,,,"Ice Fang, Bubble Beam, Scald",,,"245","245"
"251","Celebi","Celebi","FALSE",,"196",,,,"0/10/13",,,,"17.5",,,,"1498",,,,"Magical Leaf, Seed Bomb, Leaf Storm",,,"251","251"
"253","Grovyle","Treecko","FALSE",,"60",,,,"0/15/14",,,,"38.5",,,,"1499",,,,"Quick Attack, Leaf Blade, Aerial Ace",,,"252;253;254","253;254"
"253","Grovyle (Shadow)","Treecko","TRUE",,"73",,,,"0/15/14",,,,"38.5",,,,"1499",,,,"Bullet Seed, Leaf Blade, Aerial Ace",,,"252;253;254","253;254"
"254","Sceptile","Treecko","FALSE",,"108",,,,"0/12/15",,,,"20.5",,,,"1497",,,,"Bullet Seed, Leaf Blade, Earthquake",,,"252;253;254","254"
"254","Sceptile (Shadow)","Treecko","TRUE",,"91",,,,"0/12/15",,,,"20.5",,,,"1497",,,,"Bullet Seed, Leaf Blade, Earthquake",,,"252;253;254","254"
"259","Marshtomp","Mudkip","FALSE",,"204",,,,"0/14/15",,,,"35",,,,"1498",,,,"Mud Shot, Mud Bomb, Surf",,,"258;259;260","259;260"
"259","Marshtomp (Shadow)","Mudkip","TRUE",,"202",,,,"0/14/15",,,,"35",,,,"1499",,,,"Mud Shot, Mud Bomb, Surf",,,"258;259;260","259;260"
"260","Swampert","Mudkip","FALSE",,"154",,,,"0/14/14",,,,"19",,,,"1498",,,,"Mud Shot, Hydro Cannon, Sludge",,,"258;259;260","260"
"260","Swampert (Shadow)","Mudkip","TRUE",,"139",,,,"0/14/14",,,,"19",,,,"1498",,,,"Mud Shot, Hydro Cannon, Sludge",,,"258;259;260","260"
"271","Lombre","Lotad","FALSE",,"252",,,,"15/15/14",,,,"50",,,,"1353",,,,"Bubble, Scald, Grass Knot",,,"270;271;272","271;272"
"272","Ludicolo","Lotad","FALSE",,"180",,,,"0/15/15",,,,"24.5",,,,"1497",,,,"Bubble, Scald, Leaf Storm",,,"270;271;272","272"
"274","Nuzleaf","Seedot","FALSE",,"134",,,,"15/15/15",,,,"50",,,,"1387",,,,"Feint Attack, Leaf Blade, Foul Play",,,"273;274;275","274;275"
"274","Nuzleaf (Shadow)","Seedot","TRUE",,"89",,,,"15/15/15",,,,"50",,,,"1387",,,,"Feint Attack, Leaf Blade, Foul Play",,,"273;274;275","274;275"
"275","Shiftry","Seedot","FALSE",,"79",,,,"0/14/11",,,,"24.5",,,,"1497",,,,"Snarl, Leaf Blade, Foul Play",,,"273;274;275","275"
"275","Shiftry (Shadow)","Seedot","TRUE",,"63",,,,"0/14/11",,,,"24.5",,,,"1497",,,,"Snarl, Leaf Blade, Foul Play",,,"273;274;275","275"
"279","Pelipper","Wingull","FALSE",,"57",,,,"0/12/15",,,,"27",,,,"1496",,,,"Wing Attack, Weather Ball (Water), Hurricane",,,"278;279","279"
"282","Gardevoir","Ralts","FALSE",,"199",,,,"0/15/15",,,,"18",,,,"1498",,,,"Charm, Triple Axel, Shadow Ball",,,"280;281;282","282"
"282","Gardevoir (Shadow)","Ralts","TRUE",,"177",,,,"0/15/15",,,,"18",,,,"1498",,,,"Charm, Triple Axel, Shadow Ball",,,"280;281;282","282"
"286","Breloom","Shroomish","FALSE",,"112",,,,"2/15/15",,,,"21",,,,"1493",,,,"Force Palm, Dynamic Punch, Grass Knot",,,"285;286","286"
"303","Mawile","Mawile","FALSE",,"17",,,,"1/15/15",,,,"40",,,,"1500",,,,"Fire Fang, Power-Up Punch, Play Rough",,,"303","303"
"303","Mawile (Shadow)","Mawile","TRUE",,"18",,,,"1/15/15",,,,"40",,,,"1500",,,,"Fire Fang, Power-Up Punch, Play Rough",,,"303","303"
"315","Roselia","Roselia","FALSE",,"99",,,,"0/13/15",,,,"31",,,,"1497",,,,"Poison Jab, Sludge Bomb, Petal Blizzard",,,"315;406;407","315;406;407"
"319","Sharpedo","Carvanha","FALSE",,"274",,,,"0/15/15",,,,"25.5",,,,"1493",,,,"Waterfall, Crunch, Poison Fang",,,"318;319","319"
"320","Wailmer","Wailmer","FALSE",,"164",,,,"0/15/15",,,,"50",,,,"1500",,,,"Rollout, Scald, Body Slam",,,"320;321","320;321"
"320","Wailmer (Shadow)","Wailmer","TRUE",,"138",,,,"0/15/15",,,,"50",,,,"1500",,,,"Rollout, Scald, Body Slam",,,"320;321","320;321"
"321","Wailord","Wailmer","FALSE",,"142",,,,"0/15/14",,,,"25",,,,"1500",,,,"Rollout, Surf, Return",,,"320;321","321"
"321","Wailord (Shadow)","Wailmer","TRUE",,"160",,,,"0/15/14",,,,"25",,,,"1500",,,,"Rollout, Surf, Hyper Beam",,,"320;321","321"
"332","Cacturne","Cacnea","FALSE",,"42",,,,"0/14/15",,,,"24.5",,,,"1498",,,,"Sucker Punch, Trailblaze, Dynamic Punch",,,"331;332","332"
"332","Cacturne (Shadow)","Cacnea","TRUE",,"44",,,,"0/14/15",,,,"24.5",,,,"1498",,,,"Sucker Punch, Trailblaze, Dynamic Punch",,,"331;332","332"
"340","Whiscash","Barboach","FALSE",,"198",,,,"0/14/13",,,,"28",,,,"1490",,,,"Mud Shot, Mud Bomb, Scald",,,"339;340","340"
"340","Whiscash (Shadow)","Barboach","TRUE",,"173",,,,"0/14/13",,,,"28",,,,"1490",,,,"Mud Shot, Mud Bomb, Scald",,,"339;340","340"
"341","Corphish","Corphish","FALSE",,"290",,,,"15/15/15",,,,"50",,,,"1391",,,,"Bubble, Aqua Jet, Razor Shell",,,"341;342","341;342"
"341","Corphish (Shadow)","Corphish","TRUE",,"282",,,,"15/15/15",,,,"50",,,,"1391",,,,"Bubble, Aqua Jet, Razor Shell",,,"341;342","341;342"
"342","Crawdaunt","Corphish","FALSE",,"221",,,,"2/15/14",,,,"22.5",,,,"1497",,,,"Snarl, Night Slash, Scald",,,"341;342","342"
"342","Crawdaunt (Shadow)","Corphish","TRUE",,"184",,,,"2/15/14",,,,"22.5",,,,"1497",,,,"Snarl, Night Slash, Scald",,,"341;342","342"
"345","Lileep","Lileep","FALSE",,"118",,,,"15/15/15",,,,"50",,,,"1460",,,,"Bullet Seed, Grass Knot, Ancient Power",,,"345;346","345;346"
"345","Lileep (Shadow)","Lileep","TRUE",,"137",,,,"15/15/15",,,,"50",,,,"1460",,,,"Bullet Seed, Grass Knot, Ancient Power",,,"345;346","345;346"
"346","Cradily","Lileep","FALSE",,"20",,,,"0/15/15",,,,"26",,,,"1498",,,,"Bullet Seed, Rock Tomb, Grass Knot",,,"345;346","346"
"346","Cradily (Shadow)","Lileep","TRUE",,"31",,,,"0/15/15",,,,"26",,,,"1498",,,,"Bullet Seed, Rock Tomb, Grass Knot",,,"345;346","346"
"350","Milotic","Feebas","FALSE",,"225",,,,"0/15/11",,,,"19",,,,"1495",,,,"Dragon Tail, Surf, Blizzard",,,"349;350","350"
"357","Tropius","Tropius","FALSE",,"24",,,,"0/15/15",,,,"30",,,,"1494",,,,"Air Slash, Leaf Blade, Aerial Ace",,,"357","357"
"364","Sealeo","Spheal","FALSE",,"107",,,,"0/15/14",,,,"38",,,,"1497",,,,"Powder Snow, Water Pulse, Body Slam",,,"363;364;365","364;365"
"364","Sealeo (Shadow)","Spheal","TRUE",,"92",,,,"0/15/14",,,,"38",,,,"1497",,,,"Powder Snow, Water Pulse, Body Slam",,,"363;364;365","364;365"
"365","Walrein","Spheal","FALSE",,"30",,,,"0/12/15",,,,"21",,,,"1495",,,,"Powder Snow, Icicle Spear, Earthquake",,,"363;364;365","365"
"365","Walrein (Shadow)","Spheal","TRUE",,"46",,,,"0/12/15",,,,"21",,,,"1495",,,,"Powder Snow, Icicle Spear, Earthquake",,,"363;364;365","365"
"366","Clamperl","Clamperl","FALSE",,"273",,,,"15/15/14",,,,"50",,,,"1436",,,,"Water Gun, Body Slam, Water Pulse",,,"366;367","366;367"
